plot,treatment,Algal_Total,Algal_Species,Id,morph,growth,growthBin,dead,algalContact,avgContact,max,Month,Year,Species,Percent_cover,tile,recruits,algaeBiomass_mg
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,February,2014,acanthophora,0,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,February,2014,acanthophora,0,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,totalUpright,31,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,totalUpright,31,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,totalUpright,31,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,totalUpright,31,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,artCal,8,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,artCal,8,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,artCal,8,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,artCal,8,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,cca,4,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,cca,4,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,cca,4,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,cca,4,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,Turf,43,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,Turf,43,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,Turf,43,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,Turf,43,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,totalAlgae,79,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,totalAlgae,79,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,totalAlgae,79,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,totalAlgae,79,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,stonyCorals,7,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,stonyCorals,7,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,stonyCorals,7,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,stonyCorals,7,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,gorgonians,9,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,gorgonians,9,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,gorgonians,9,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,gorgonians,9,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,sponges,3,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,sponges,3,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,sponges,3,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,sponges,3,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,zooanthids,0,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,zooanthids,0,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,zooanthids,0,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,zooanthids,0,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,fireCoral,1,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,fireCoral,1,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,fireCoral,1,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,fireCoral,1,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,bare,1,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,bare,1,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,bare,1,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,bare,1,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,dictyota,15,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,dictyota,15,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,dictyota,15,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,dictyota,15,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,sargassum,0,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,sargassum,0,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,sargassum,0,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,sargassum,0,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,acanthophora,0,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,acanthophora,0,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,acanthophora,0,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,May,2014,acanthophora,0,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,totalUpright,25,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,totalUpright,25,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,totalUpright,25,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,totalUpright,25,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,artCal,6,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,artCal,6,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,artCal,6,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,artCal,6,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,cca,8,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,cca,8,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,cca,8,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,cca,8,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,Turf,43,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,Turf,43,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,Turf,43,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,Turf,43,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,totalAlgae,79,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,totalAlgae,79,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,totalAlgae,79,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,totalAlgae,79,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,stonyCorals,4,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,stonyCorals,4,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,stonyCorals,4,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,stonyCorals,4,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,gorgonians,5,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,gorgonians,5,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,gorgonians,5,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,gorgonians,5,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,sponges,1,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,sponges,1,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,sponges,1,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,sponges,1,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,zooanthids,0,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,zooanthids,0,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,zooanthids,0,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,zooanthids,0,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,fireCoral,0,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,fireCoral,0,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,fireCoral,0,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,fireCoral,0,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,bare,1,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,bare,1,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,bare,1,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,bare,1,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,dictyota,16,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,dictyota,16,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,dictyota,16,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,dictyota,16,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,sargassum,0,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,sargassum,0,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,sargassum,0,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,sargassum,0,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,acanthophora,0,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,acanthophora,0,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,acanthophora,0,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,July,2014,acanthophora,0,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,totalUpright,23,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,totalUpright,23,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,totalUpright,23,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,totalUpright,23,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,artCal,4,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,artCal,4,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,artCal,4,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,artCal,4,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,cca,4,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,cca,4,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,cca,4,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,cca,4,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,Turf,34,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,Turf,34,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,Turf,34,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,Turf,34,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,totalAlgae,67,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,totalAlgae,67,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,totalAlgae,67,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,totalAlgae,67,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,stonyCorals,7,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,stonyCorals,7,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,stonyCorals,7,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,stonyCorals,7,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,gorgonians,7,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,gorgonians,7,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,gorgonians,7,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,gorgonians,7,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,sponges,4,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,sponges,4,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,sponges,4,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,sponges,4,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,zooanthids,0,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,zooanthids,0,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,zooanthids,0,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,zooanthids,0,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,fireCoral,0,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,fireCoral,0,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,fireCoral,0,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,fireCoral,0,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,bare,0,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,bare,0,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,bare,0,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,bare,0,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,dictyota,16,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,dictyota,16,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,dictyota,16,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,dictyota,16,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,sargassum,1,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,sargassum,1,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,sargassum,1,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,sargassum,1,4,1,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,acanthophora,0,1,0,88
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,acanthophora,0,2,1,35
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,acanthophora,0,3,1,28
1C,Control,50,15,DS1 #799,mound.crust,-0.284572131,-3,0,1,14.17,20,September,2014,acanthophora,0,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,totalUpright,56,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,totalUpright,56,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,totalUpright,56,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,totalUpright,56,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,artCal,9,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,artCal,9,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,artCal,9,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,artCal,9,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,cca,4,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,cca,4,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,cca,4,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,cca,4,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,Turf,25,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,Turf,25,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,Turf,25,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,Turf,25,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,totalAlgae,98,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,totalAlgae,98,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,totalAlgae,98,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,totalAlgae,98,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,stonyCorals,6,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,stonyCorals,6,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,stonyCorals,6,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,stonyCorals,6,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,gorgonians,7,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,gorgonians,7,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,gorgonians,7,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,gorgonians,7,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,sponges,5,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,sponges,5,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,sponges,5,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,sponges,5,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,zooanthids,1,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,zooanthids,1,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,zooanthids,1,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,zooanthids,1,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,fireCoral,0,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,fireCoral,0,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,fireCoral,0,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,fireCoral,0,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,bare,6,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,bare,6,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,bare,6,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,bare,6,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,dictyota,35,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,dictyota,35,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,dictyota,35,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,dictyota,35,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,sargassum,2,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,sargassum,2,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,sargassum,2,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,sargassum,2,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,acanthophora,0,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,acanthophora,0,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,acanthophora,0,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,July,2013,acanthophora,0,4,1,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,September,2013,totalUpright,45,1,0,88
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,September,2013,totalUpright,45,2,1,35
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,September,2013,totalUpright,45,3,1,28
1C,Control,50,15,PP1 #798,branch,-0.233356211,-2,0,0,8.83,25,September,2013,totalUpright,45,4,1,88
